steamId,last_30_avg,tags,genres,features
882100,94.01,"['Strategy', 'Turn-Based Tactics', 'Turn-Based Strategy', 'Turn-Based', 'Aliens', 'Singleplayer', 'Sci-fi', 'Futuristic', 'Tactical', 'Turn-Based Combat', 'RPG', 'Character Customization', 'Tactical RPG', 'Action', 'Multiplayer', 'Casual', 'Moddable']",['Strategy'],"['Single-player', 'Steam Achievements', 'Steam Workshop', 'Remote Play on Tablet', 'Family Sharing']"
1515950,30.02,"['Action', 'Arcade', 'Free to Play', '2D Platformer', ""1990's"", ""Beat 'em up"", '2D Fighter', '1980s', '2D', 'Singleplayer', 'Local Co-Op', 'Local Multiplayer', 'Retro', '3D', '4 Player Local', 'Multiplayer', 'Pixel Graphics', 'Fighting', ""Shoot 'Em Up"", 'Classic']","['Action', 'Free To Play']","['Single-player', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play Together', 'Family Sharing']"
208200,61.04,"['FPS', 'Horror', 'Action', 'Shooter', 'Classic', 'Sci-fi', 'First-Person', 'Singleplayer', 'Multiplayer', 'Demons', 'Gore', 'Dark', 'Zombies', 'Mars', 'Space', 'Atmospheric', 'Survival Horror', 'Great Soundtrack', 'Survival', '3D Vision']",['Action'],"['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Family Sharing']"
24810,382.9,"['Strategy', 'RTS', 'Base Building', 'Sci-fi', 'Multiplayer', 'Singleplayer', 'FMV', 'Great Soundtrack', 'Classic', 'Action', 'Story Rich', 'Atmospheric', 'Co-op', 'Post-apocalyptic']",['Strategy'],"['Single-player', 'Family Sharing']"
24800,285.45,"['Strategy', 'RTS', 'Base Building', 'Multiplayer', 'Singleplayer', 'War', 'Sci-fi', 'Action', 'Alternate History', 'Co-op', 'FMV', 'Military', 'Classic', 'Great Soundtrack', 'Sexual Content']",['Strategy'],"['Single-player', 'Family Sharing']"
236090,15.05,"['Action', 'Platformer', 'Metroidvania', 'Indie', 'RPG', 'Adventure', '2D', 'Singleplayer', 'Fantasy', 'Great Soundtrack', ""Beat 'em up"", 'Hack and Slash', 'Exploration', 'Story Rich', 'Controller', 'Beautiful', 'Side Scroller', 'Anime', 'Action RPG', 'Atmospheric']","['Action', 'Adventure', 'Indie', 'RPG']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']"
22300,72.68,"['Open World', 'Post-apocalyptic', 'RPG', 'Singleplayer', 'Exploration', 'First-Person', 'Sci-fi', 'Moddable', 'Adventure', 'Action', 'Atmospheric', 'FPS', 'Shooter', 'Character Customization', 'Third Person', 'Story Rich', 'Sandbox', 'Action RPG', 'Horror', 'Female Protagonist']",['RPG'],['Single-player']
1238000,326.52,"['Character Customization', 'Sci-fi', 'RPG', 'Singleplayer', 'Action', 'Third-Person Shooter', 'Open World', 'Action RPG', 'Space', 'Third Person', 'Multiplayer', 'Sexual Content', 'Story Rich', 'Nudity', 'Choices Matter', 'Violent', 'Female Protagonist', 'Adventure', 'Shooter', 'Co-op']","['Action', 'RPG']","['Single-player', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards']"
2582560,2083.35,"['Simulation', 'Strategy', 'Football (American)', 'Sports', 'Competitive', 'Capitalism', 'LGBTQ+']","['Simulation', 'Sports', 'Strategy']","['Single-player', 'Online PvP', 'Shared/Split Screen PvP', 'Online Co-op', 'Shared/Split Screen Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'In-App Purchases', 'Remote Play Together']"
2461850,46.14,"['Action-Adventure', 'Psychological Horror', 'Story Rich', 'Female Protagonist', 'Cinematic', 'Mythology', 'Dark', 'Action', 'Adventure', 'Atmospheric', 'Singleplayer', 'Third Person', 'Horror', 'Psychological', 'Dark Fantasy', 'Walking Simulator', 'Swordplay', 'Vikings', 'Realistic', 'Combat']","['Action', 'Adventure']","['Single-player', 'Steam Achievements', 'Captions available', 'Steam Cloud', 'HDR available', 'Family Sharing']"
684450,132.14,"['Strategy', 'Simulation', 'City Builder', 'Post-apocalyptic', 'Survival', 'Colony Sim', 'Base Building', 'Building', 'Singleplayer', 'Management', 'Open World', 'Exploration', 'War', 'Difficult', 'Atmospheric', 'Tactical', 'Isometric', 'Early Access', 'Multiplayer', 'Resource Management']","['Simulation', 'Strategy']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']"
329430,102.35,"['Zombies', 'Survival', 'Open World', 'Base Building', 'Post-apocalyptic', 'Singleplayer', 'Action', 'Multiplayer', 'RPG', 'Third Person', 'Simulation', 'Survival Horror', 'Sandbox', 'Atmospheric', 'Crafting', 'Gore', 'Co-op', 'Perma Death', 'Adventure', 'Great Soundtrack']","['Action', 'RPG', 'Simulation']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']"
614570,64.39,"['Stealth', 'Action', 'First-Person', 'Assassin', 'Female Protagonist', 'Steampunk', 'Singleplayer', 'Atmospheric', 'Story Rich', 'Violent', 'Magic', 'Adventure', 'Immersive Sim', 'Dark', 'Choices Matter', 'Gore', 'Open World', 'FPS', 'Parkour', 'Fantasy']",['Action'],"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']"
1262540,227.11,"['Racing', 'Multiplayer', 'Driving', 'Open World', 'Action', 'Adventure', 'Automobile Sim', 'Destruction', 'Singleplayer', 'Arcade', 'Simulation', 'Third Person', 'Combat Racing', 'First-Person', 'Co-op', 'Movie', 'Top-Down', 'Controller', 'Split Screen']","['Action', 'Adventure', 'Racing', 'Simulation']","['Single-player', 'Online PvP', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards']"
1599660,84.79,"['Adventure', 'Multiplayer', 'Platformer', 'Family Friendly', 'Co-op', '3D', 'Local Co-Op', 'Online Co-Op', '3D Platformer', 'Singleplayer', 'Local Multiplayer', 'Cute', 'Action', 'Split Screen', 'Great Soundtrack', 'Casual', 'Character Customization', 'Colorful']",['Adventure'],"['Single-player', 'Online Co-op', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']"
234650,21.0,"['RPG', 'Cyberpunk', 'Turn-Based', 'Isometric', 'Sci-fi', 'Indie', 'Strategy', 'Singleplayer', 'Tactical', 'Adventure', 'Moddable', 'Kickstarter', 'CRPG', 'Story Rich', 'Fantasy', 'Atmospheric', 'Dystopian', 'Crowdfunded', 'Turn-Based Strategy', 'Female Protagonist']","['Adventure', 'Indie', 'RPG', 'Strategy']","['Single-player', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor', 'Remote Play on Tablet', 'Family Sharing']"
1798010,62.25,"['RPG', 'Action', 'Action RPG', 'Pixel Graphics', 'Singleplayer', 'Deckbuilding', 'PvP', 'Retro', 'Trading', '2D', 'Science', 'PvE', 'JRPG', 'Anime', 'Classic', 'CRPG']","['Action', 'RPG']","['Single-player', 'Online PvP', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']"
898750,260.3,"['Strategy', 'RPG', 'JRPG', 'Simulation', 'Mechs', 'Turn-Based Strategy', 'Strategy RPG', 'Turn-Based Tactics', 'Anime', 'Tactical RPG', 'Visual Novel', '2D', 'Sci-fi', 'Isometric', 'Robots', 'Turn-Based Combat', 'Story Rich', 'Singleplayer', 'Turn-Based', 'Lore-Rich']","['RPG', 'Simulation', 'Strategy']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']"
339340,109.79,"['Horror', 'Zombies', 'Survival Horror', 'Adventure', 'Classic', 'Action', 'Singleplayer', 'Remake', 'Third Person', 'Atmospheric', 'Survival', 'Female Protagonist', 'Puzzle', 'Story Rich', 'Difficult', 'Gore', 'Third-Person Shooter', 'Multiplayer', 'Great Soundtrack', 'Shooter']","['Action', 'Adventure']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']"
1607250,1754.76,"['Anime', 'Free to Play', 'Multiplayer', 'Battle Royale', 'PvP', '3D Fighter', 'Team-Based', 'Action', '3D', 'Online Co-Op', 'Superhero', 'Casual', 'Third Person', 'Shooter', 'Combat', 'Third-Person Shooter', 'eSports', 'Sexual Content', 'Co-op', 'Stylized']","['Action', 'Casual', 'Free To Play']","['Single-player', 'Online PvP', 'Online Co-op', 'Steam Achievements', 'In-App Purchases']"
1985820,140.4,"['Action', 'Shooter', 'FPS', 'Singleplayer', 'Zombies', 'First-Person', 'Military', 'World War II', 'Multiplayer', 'PvP', 'Tactical', 'Gore', 'Co-op', 'Gun Customization', 'Violent', 'PvE', 'Online Co-Op', 'Psychological Horror', 'Alternate History', 'Hentai']",['Action'],"['Single-player', 'Online PvP', 'Online Co-op', 'Steam Achievements', 'In-App Purchases']"
260230,41.57,"['Atmospheric', 'Historical', 'World War I', 'Adventure', 'War', 'Story Rich', 'Drama', '2D', 'Puzzle', 'Great Soundtrack', 'Singleplayer', 'Emotional', 'Dog', 'Side Scroller', 'Platformer', 'Action', 'Education', 'Comic Book', 'Music', 'Indie']",['Adventure'],"['Single-player', 'Family Sharing']"
204030,46.01,"['RPG', 'Adventure', 'Action', 'Fantasy', 'Third Person', 'Singleplayer', 'Choices Matter', 'Classic', 'Atmospheric', 'Open World', 'Magic', 'Story Rich', 'Great Soundtrack', 'Action RPG', 'Comedy', 'Character Customization', 'Exploration', 'Medieval', 'Dark Fantasy', 'Replay Value']","['Action', 'Adventure', 'RPG']","['Single-player', 'Family Sharing']"
2239550,186.46,"['Action', 'Adventure', 'Open World', 'Multiplayer', 'RPG', 'Shooter', 'Hacking', 'Cyberpunk', 'Co-op', 'Realistic', 'Third Person', 'Online Co-Op', 'Singleplayer', 'Action-Adventure', 'Choose Your Own Adventure', 'Third-Person Shooter', 'Exploration', 'Driving', 'Dystopian', 'Underground']","['Action', 'Adventure']","['Single-player', 'Online PvP', 'Online Co-op', 'In-App Purchases']"
824550,37.7,"['Mechs', 'Action RPG', 'Robots', 'Hack and Slash', 'PvE', 'Anime', 'RPG', 'Lore-Rich', 'Online Co-Op', 'Third Person', 'Alternate History', 'Action', 'Multiplayer', 'Sci-fi', 'Animation & Modeling', 'Singleplayer', 'Space', ""Beat 'em up"", 'Co-op', 'Combat']","['Action', 'RPG']","['Single-player', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']"
1262560,210.85,"['Racing', 'Multiplayer', 'Open World', 'Driving', 'Competitive', 'Action', 'Automobile Sim', 'Arcade', 'Adventure', 'Combat Racing', 'First-Person', 'Vehicular Combat', 'Singleplayer', 'Controller', 'Third Person', 'Co-op', 'Split Screen', 'Great Soundtrack', 'Crime', 'Local Co-Op']","['Action', 'Adventure', 'Racing']","['Single-player', 'Online PvP', 'Steam Trading Cards']"
65930,15.09,"['Action', 'Tactical', 'Sci-fi', 'Third-Person Shooter', 'Singleplayer', 'Third Person', 'Aliens', 'Strategy', 'Shooter', 'RPG', 'Atmospheric', 'Adventure', 'Cold War', 'Story Rich', 'Multiplayer', 'Open World', 'Noir', 'Stealth', 'Retro', 'War']",['Action'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']"
12140,34.36,"['Action', 'Noir', 'Classic', 'Third-Person Shooter', 'Bullet Time', 'Story Rich', 'Atmospheric', 'Dark', 'Third Person', 'Singleplayer', 'Shooter', 'Great Soundtrack', 'Crime', 'Detective', 'Linear', 'Violent', 'Cinematic', 'Adventure', 'Psychological Horror', 'Horror']",['Action'],"['Single-player', 'Family Sharing']"
1546990,94.44,"['Action', 'Third-Person Shooter', 'Open World', 'Adventure', 'Action-Adventure', 'Third Person', 'Crime', '1980s', 'Singleplayer', 'Violent', 'Combat', 'Sexual Content', 'Story Rich', 'Classic', 'Great Soundtrack']","['Action', 'Adventure']","['Single-player', 'Family Sharing']"
604540,78.58,"['Strategy', 'Crime', 'Management', 'RPG', 'Turn-Based Tactics', 'Turn-Based', 'Noir', 'Turn-Based Combat', 'Turn-Based Strategy', 'Action', 'Isometric', 'Singleplayer', 'Tactical', 'Historical', 'Sandbox', 'Simulation', 'America', 'Strategy RPG', 'Atmospheric', 'Female Protagonist']","['RPG', 'Strategy']","['Single-player', 'Steam Achievements', 'Family Sharing']"
1238060,109.86,"['Action', 'Horror', 'Online Co-Op', 'Sci-fi', 'Co-op', 'Shooter', 'Survival', 'Third-Person Shooter', 'Space', 'Dark', 'Singleplayer', 'Multiplayer', 'Survival Horror', 'Thriller', 'Futuristic', 'Third Person', 'Gore', 'Crafting', 'Violent', 'Combat']",['Action'],"['Single-player', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards']"
420,146.3,"['FPS', 'Action', 'Sci-fi', 'Singleplayer', 'Shooter', 'Story Rich', 'First-Person', 'Classic', 'Adventure', 'Aliens', 'Atmospheric', 'Zombies', 'Silent Protagonist', 'Great Soundtrack', 'Dystopian', 'Post-apocalyptic', 'Episodic', 'Puzzle', 'Horror', 'Multiplayer']",['Action'],"['Single-player', 'Steam Achievements', 'Captions available', 'Steam Cloud', 'Stats', 'Includes Source SDK', 'Commentary available', 'Remote Play Together', 'Family Sharing']"
1238820,111.24,"['Action', 'Shooter', 'Singleplayer', 'Multiplayer', 'FPS', 'Team-Based', 'First-Person', 'PvP', 'Tactical', 'Destruction', 'Atmospheric', 'Violent', 'War', 'Military', 'Co-op', 'Story Rich', 'Controller', 'Online Co-Op', 'World War II']",['Action'],"['Single-player', 'Online PvP', 'Steam Achievements', 'Steam Trading Cards']"
38410,139.01,"['RPG', 'Post-apocalyptic', 'Classic', 'Isometric', 'Open World', 'Turn-Based Combat', 'Turn-Based', 'Singleplayer', 'Atmospheric', 'Story Rich', 'Sci-fi', 'CRPG', 'Retro', 'Exploration', 'Dark Humor', 'Great Soundtrack', 'Replay Value', 'Adventure', 'Sandbox', '2D']",['RPG'],"['Single-player', 'Steam Cloud', 'Family Sharing']"
80,320.56,"['Action', 'FPS', 'Shooter', 'Multiplayer', 'First-Person', 'Singleplayer', 'Classic', 'Tactical', 'Team-Based', 'Competitive', 'Military', 'Online Co-Op', 'Strategy', 'Adventure', 'Survival', 'Atmospheric', 'Old School', 'Open World', 'Dark', 'Simulation']",['Action'],"['Single-player', 'Valve Anti-Cheat enabled', 'Family Sharing']"
47790,30.87,"['FPS', 'Action', 'Shooter', 'Singleplayer', 'Multiplayer', 'Military', 'First-Person', 'War', 'Modern', 'Realistic', 'Co-op', 'America', 'Controller', 'Linear', 'Stealth', 'Mature', 'Open World', 'Story Rich', 'Atmospheric', 'VR']",['Action'],"['Single-player', 'Family Sharing']"
2187220,395.47,"['Adventure', 'Visual Novel', 'Detective', 'Anime', 'Investigation', 'Mystery', 'Singleplayer', 'Crime', '3D', 'Story Rich', 'Choose Your Own Adventure', 'Text-Based', 'Great Soundtrack', 'Point & Click']",['Adventure'],"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']"
13520,56.64,"['FPS', 'Action', 'Classic', 'Shooter', 'Open World', 'First-Person', 'Singleplayer', 'Difficult', 'Stealth', 'Multiplayer', 'Adventure', 'Atmospheric', 'Story Rich', 'Sci-fi', 'Horror', 'Sandbox', 'Co-op', 'Great Soundtrack', 'Survival', 'Zombies']",['Action'],"['Single-player', 'Family Sharing']"
525480,66.87,"['RPG', 'JRPG', 'Anime', 'Singleplayer', 'Story Rich', 'Action RPG', 'Great Soundtrack', 'Action', 'Fantasy', 'Hack and Slash', 'Classic', 'Adventure', 'Open World', 'Remake', 'Sci-fi']",['RPG'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Remote Play on TV', 'Family Sharing']"
212630,21.41,"['Action', 'Stealth', 'Third-Person Shooter', 'Tactical', 'Co-op', 'Multiplayer', 'Shooter', 'Singleplayer', 'Gun Customization', 'Third Person', 'FPS', 'Futuristic', 'Military', 'Open World', 'Adventure', 'Controller', 'Atmospheric', 'Strategy', 'Sci-fi', 'First-Person']",['Action'],['Single-player']
232910,49.16,"['Racing', 'Multiplayer', 'Automobile Sim', 'Level Editor', 'Time Attack', 'Sports', 'Arcade', 'Singleplayer', 'Local Multiplayer', 'eSports', 'Fast-Paced', 'Competitive', 'Sandbox', 'Split Screen', 'Driving', 'Action', 'Simulation', 'Great Soundtrack', 'Controller']","['Racing', 'Sports']","['Single-player', 'Steam Workshop', 'Includes level editor', 'Family Sharing']"
33220,13.55,"['Action', 'Stealth', 'Co-op', 'Singleplayer', 'Third Person', 'Multiplayer', 'Third-Person Shooter', 'Story Rich']",['Action'],['Single-player']
15120,28.25,"['Tactical', 'Action', 'FPS', 'Co-op', 'Singleplayer', 'Multiplayer', 'Shooter', 'Online Co-Op', 'First-Person', 'Strategy', 'Character Customization', 'Team-Based', 'Stealth', 'Classic', 'Third Person', 'Difficult', 'Atmospheric', 'Realistic', 'Third-Person Shooter', 'Adventure']",['Action'],"['Single-player', 'Family Sharing']"
1858630,3889.58,"['Action', 'RPG', 'Action RPG', 'Multiplayer', 'Casual', 'Anime', 'Online Co-Op', 'Singleplayer', 'Third-Person Shooter', 'Hack and Slash', '3D', 'Fantasy', 'Swordplay', 'Magic', 'PvE', 'Character Customization', 'Story Rich', 'MMORPG', 'Open World', 'JRPG']","['Action', 'Casual', 'RPG']","['Single-player', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'In-App Purchases', 'Steam Cloud', 'Family Sharing']"
1020790,184.72,"['Action', 'Anime', 'Adventure', '3D Fighter', 'Multiplayer', 'Ninja', 'Singleplayer', 'Action-Adventure', 'Fighting', 'PvP', 'Character Customization', 'Open World', 'Hentai', 'Story Rich']","['Action', 'Adventure']","['Single-player', 'Online PvP', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']"
1286320,13.38,"['Action', 'Shooter', 'Dinosaurs', 'Sci-fi', '3D', 'Tactical', 'PvP', 'FPS', 'Futuristic', 'Destruction', 'Survival', 'PvE', 'Multiplayer', 'Team-Based', 'Online Co-Op', 'Third-Person Shooter', 'Character Customization', 'Third Person', 'Mechs', 'Robots']",['Action'],"['Online PvP', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'HDR available', 'Family Sharing']"
211400,3.42,"['Zombies', 'Platformer', 'Indie', 'Action', 'Post-apocalyptic', 'Adventure', 'Atmospheric', 'Side Scroller', 'Singleplayer', 'Parkour', '2D', 'Survival', 'Horror', '2.5D', 'Puzzle', 'Great Soundtrack', 'Short', 'Controller', 'Story Rich', 'Noir']","['Action', 'Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']"
2100,28.27,"['RPG', 'First-Person', 'Action', 'Fantasy', 'Dark Fantasy', 'Swordplay', 'Adventure', 'Magic', 'Classic', 'Singleplayer', 'Stealth', 'Multiple Endings', 'Medieval', 'Action RPG', 'Story Rich', 'Atmospheric', 'Gore', 'Hack and Slash', 'Immersive Sim', 'Multiplayer']","['Action', 'RPG']","['Single-player', 'Valve Anti-Cheat enabled', 'Family Sharing']"
384490,,"['Souls-like', 'Action Roguelike', 'Co-op', 'Adventure', 'Roguelike', 'Action', 'Dungeon Crawler', 'Roguelite', 'Indie', 'Difficult', 'Multiplayer', 'Procedural Generation', 'Perma Death', 'Hack and Slash', 'Third Person', 'RPG', 'Great Soundtrack', 'Singleplayer', 'Fantasy', 'Casual']","['Action', 'Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']"
7200,80.7,"['Racing', 'Multiplayer', 'Level Editor', 'Time Attack', 'Singleplayer', 'Arcade', 'Competitive', 'Classic', 'Driving', 'Difficult', 'Local Multiplayer', 'Action', 'Sports', 'Simulation', 'Controller']",['Racing'],"['Single-player', 'Includes level editor', 'Family Sharing']"
33460,4.76,"['God Game', 'Simulation', 'Sandbox', 'Adventure', 'Strategy', 'Singleplayer', 'Puzzle', 'Building', 'Magic', 'Beautiful', 'Physics', 'Open World']","['Adventure', 'Simulation']",['Single-player']
1205520,75.57,"['Historical', 'Adventure', 'Story Rich', 'Investigation', 'Stylized', 'Hand-drawn', 'Interactive Fiction', 'Exploration', 'Multiple Endings', 'Mystery', 'Choose Your Own Adventure', 'Singleplayer', 'Detective', '2D', 'Conspiracy', 'Medieval', 'Casual', 'Point & Click', 'Controller', 'Narrative']","['Adventure', 'Casual']","['Single-player', 'Steam Achievements', 'Family Sharing']"
1378990,74.18,"['Action', '3D Platformer', 'Platformer', 'Adventure', 'Action-Adventure', 'Difficult', 'Cartoony', 'Singleplayer', '3D', 'Third Person', 'Comedy', 'Colorful', 'Family Friendly', 'Great Soundtrack', 'Multiplayer', 'Female Protagonist', 'Funny']",['Action'],"['Single-player', 'Steam Achievements', 'Family Sharing']"
1928870,12.73,"['Strategy', 'Action', 'Multiplayer', 'Fantasy', 'Tactical', 'Family Friendly', 'Singleplayer', 'Co-op', 'PvP', 'Combat', 'Online Co-Op', 'Adventure', 'Open World', 'Controller', 'RTS', 'Character Customization', 'Co-op Campaign', 'Psychological Horror', 'Tutorial', 'Isometric']","['Action', 'Strategy']","['Single-player', 'Online PvP', 'Online Co-op', 'Cross-Platform Multiplayer', 'Family Sharing']"
1328660,159.47,"['Racing', 'Driving', 'Open World', 'Combat Racing', 'Multiplayer', 'Competitive', 'Vehicular Combat', 'Action', 'Action-Adventure', 'Realistic', 'Crime', 'Cinematic', 'Destruction', 'Transportation', 'Co-op', 'Singleplayer', 'Replay Value', 'Third Person', 'Game Development', 'Classic']","['Action', 'Racing']","['Single-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards']"
40990,75.72,"['Action', 'Story Rich', 'Crime', 'Classic', 'Open World', 'Atmospheric', 'Singleplayer', 'Third Person', 'Great Soundtrack', 'Adventure', 'Violent', 'Third-Person Shooter', 'Shooter', 'Difficult', 'Cult Classic', 'Multiplayer', 'Racing', 'Drama', 'Historical', 'Controller']","['Action', 'Adventure']","['Single-player', 'Family Sharing']"
220160,5.35,"['Racing', 'Action', 'Level Editor', 'Multiplayer', 'Platformer', 'Difficult', 'Local Multiplayer', 'Bikes', 'Minigames', 'Sports', 'Simulation', 'Arcade', 'Motorbike']","['Action', 'Racing']",['Single-player']
1677350,191.41,"['Sports', 'RPG', 'Co-op', 'Local Co-Op', 'Local Multiplayer', 'Golf', 'Multiplayer', 'Online Co-Op']","['RPG', 'Sports']","['Online PvP', 'Shared/Split Screen PvP', 'Online Co-op', 'Shared/Split Screen Co-op', 'In-App Purchases', 'Remote Play Together']"
42670,7.59,"['FPS', 'Action', 'Sci-fi', 'Time Manipulation', 'Singleplayer', 'Horror', 'Atmospheric', 'Shooter', 'First-Person', 'Alternate History', 'Time Travel', 'Story Rich', 'Adventure', 'Gore', 'Bullet Time', 'Multiplayer', 'Survival Horror', 'Classic', 'Multiple Endings']",['Action'],"['Single-player', 'Family Sharing']"
1225570,102.94,"['Co-op', 'Local Co-Op', 'Puzzle', 'Multiplayer', 'Adventure', 'Split Screen', 'Action', 'Singleplayer', 'Cute', 'Family Friendly', 'Colorful', 'Local Multiplayer', 'Atmospheric', 'Platformer', 'Action-Adventure', 'Online Co-Op', 'Puzzle Platformer', 'Controller', 'Indie', '2D']","['Action', 'Adventure']","['Single-player', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together']"
2310,69.0,"['FPS', 'Classic', 'Action', 'Shooter', ""1990's"", 'Multiplayer', 'Singleplayer', 'First-Person', 'Gore', 'Old School', 'Retro', 'Great Soundtrack', 'Horror', 'Fast-Paced', 'Atmospheric', 'Moddable', 'Sci-fi', 'Boomer Shooter', 'Arena Shooter', 'Co-op']",['Action'],"['Single-player', 'Online PvP', 'Shared/Split Screen PvP', 'Online Co-op', 'Shared/Split Screen Co-op', 'Cross-Platform Multiplayer', 'Steam Cloud', 'Remote Play Together', 'Family Sharing']"
1233570,41.92,"['Parkour', 'Female Protagonist', 'Open World', 'Runner', 'First-Person', '3D Platformer', 'Cyberpunk', 'Action-Adventure', 'Action', 'Platformer', 'Puzzle Platformer', 'Sci-fi', 'Dystopian', 'Stylized', 'Atmospheric', 'Adventure', 'Combat', 'Singleplayer', 'Multiplayer', 'Martial Arts']","['Action', 'Adventure']","['Single-player', 'Steam Achievements', 'Steam Trading Cards']"
1530160,196.08,"['RPG', 'Creature Collector', 'Party-Based RPG', 'JRPG', 'Simulation', 'Cute', '3D', 'Anime', 'Singleplayer', 'Casual', 'Adventure', 'Open World', 'Action']","['RPG', 'Simulation']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']"
2640,24.22,"['Action', 'World War II', 'FPS', 'Singleplayer', 'Multiplayer', 'Shooter', 'Military', 'Classic', 'Historical', 'War', 'First-Person', 'Atmospheric']",['Action'],"['Single-player', 'Family Sharing']"
1622900,51.56,"['Grand Strategy', '4X', 'Space', 'Exploration', 'Sandbox', 'Management', 'RTS', 'Diplomacy', 'PvE', 'PvP', 'Space Sim', 'Science', 'Strategy', '3D', 'Military', 'Choices Matter', 'Flight', 'Open World', 'Simulation', 'Story Rich']","['Adventure', 'Simulation', 'Strategy']","['Single-player', 'Online PvP', 'Family Sharing']"
57900,28.98,"['FPS', 'Action', 'Nudity', 'Shooter', 'Aliens', 'Singleplayer', 'Comedy', 'Multiplayer', 'First-Person', 'Sci-fi', 'Mature', 'Funny', 'Gore', 'Dark Humor', 'Classic', 'Adventure', 'Memes', 'Old School', 'Linear', 'Atmospheric']",['Action'],"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Family Sharing']"
287290,200.88,"['Zombies', 'Horror', 'Multiplayer', 'Survival Horror', 'Action', 'Co-op', 'Adventure', 'Third-Person Shooter', 'Survival', 'Female Protagonist', 'Singleplayer', 'Local Co-Op', 'Gore', 'Third Person', 'Episodic', 'Atmospheric', 'Online Co-Op', 'Story Rich', 'Shooter', 'Action RPG']","['Action', 'Adventure']","['Single-player', 'Online Co-op', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']"
2698940,1002.2,"['Racing', 'Arcade', 'Multiplayer', 'Open World', 'Driving', 'Sandbox', 'Singleplayer', 'PvP', 'Sports', 'Online Co-Op', 'Co-op', '3D', 'Psychological Horror']",['Racing'],"['Single-player', 'Online PvP', 'Online Co-op', 'Steam Achievements', 'In-App Purchases']"
2225070,1109.32,"['Racing', 'eSports', '3D', 'Multiplayer', 'Singleplayer', 'Colorful', 'Stylized', 'Arcade', 'Competitive', 'Level Editor', 'Controller', 'PvP', 'Driving', 'Split Screen', 'Time Attack', 'Co-op', 'Local Multiplayer', 'VR', 'Free to Play']",['Racing'],"['Single-player', 'LAN PvP', 'Shared/Split Screen PvP', 'Cross-Platform Multiplayer']"
