steamId,publisher
743890,"CAPCOM CO., LTD"
230070,Iron Tower Studio
473950,William Chyr Studio
427940,Brace Yourself Games
1521580,yeswecamp
428660,Wired Productions
911430,Chasing Carrots
1670870,BLOODIOUS GAMES
40970,FireFly Studios
593280,Kepler Interactive
1309000,Hide Games
1309000,PlayMeow
310470,Kalypso Media Digital
353270,Idea Factory
353270,Idea Factory International
890550,Buckethead Entertainment
1051310,"Beijing Litchi Culture Media Co., Ltd."
1051310,Gamera Game
541300,a2z Interactive
566540,"NIS America, Inc."
2088570,RubyDev
1343670,Abyte Entertainment
1265820,Mode 7
2990,Strategy First
2725260,Binary Haze Interactive
1351630,"NIS America, Inc."
1109680,MicroProse Software
1829980,NekoNyan Ltd.
1829980,HIKARI FIELD
2201940,Games Incubator
2201940,PlayWay S.A.
250620,Krillbite Studio
596970,Failbetter Games
251170,9heads Game Studios
500260,Sluggerfly
1972440,PUNKCAKE Delicieux
322770,Indimo Labs LLC
352550,Kalypso Media Digital
412740,Dylan Fitterer
1450900,Forklift Interactive
619150,Luden.io
296470,Stegersaurus Software Inc.
1484720,2 Left Thumbs
724970,北京网元圣唐娱乐科技有限公司
2497900,Digital Cybercherries
18500,Hidden Path Entertainment
1147860,Mossmouth
264200,Silver Dollar Games
2920570,Striped Panda Studios
2336220,IndieArk
1361320,Fireproof Games
1119700,Goblinz Publishing
1119700,Maple Whispering Limited
1119700,Unexpected
665360,Lighthouse Games Studio
295790,E-Line Media
1242980,Fireshine Games
898920,Beamdog
1148760,Finji
1328840,Joystick Ventures
1104280,Slormite Studios
1104280,Abiding Bridge
1408230,Mighty Coconut
1580520,"Ocean Drive Studio, Inc."
324510,"Monumental, LLC"
842180,Baked Games
842180,PlayWay S.A.
244770,Schine GmbH
271260,Stardock Entertainment
1571440,Manic Mice
1544360,LEGO® Games
2179850,Brace Yourself Games
1504500,SIGONO INC.
493200,Grey Box
493200,Six Foot
215470,Circle 5 Publishing
1328350,Apogee Entertainment
102600,Robot Entertainment
583470,Edmund McMillen
583470,Tyler Glaiel
252030,Endlessfluff Games
341000,Eggcode
455980,Suncrash
393520,Bifrost Entertainment
393520,DANGEN Entertainment
393520,Gamera Games
393520,"INTRAGAMES CO., LTD."
272470,NeocoreGames
2141730,Triiodide Studios
397060,Versus Evil
994730,2P Games
1003890,Microids
1270580,Klei Publishing
797400,Iceberg Interactive
301320,O.L. Software
874390,Midjiwan AB
2384620,Out of the Park Developments
504210,Zachtronics
1118240,Whitethorn Games
1118240,Gamious
555880,Mixed Realms Pte Ltd
530890,Haydee Interactive
1306630,DANGEN Entertainment
840800,Wandering Wizard
506500,Everglow Interactive Inc.
914710,Kepler Interactive
1123050,Akupara Games
939400,Akaba Studio
1058830,Super Spin Digital
342940,"Elder Game, LLC"
434030,IPACS
654890,Grand Engineer Corps
1668510,"NIS America, Inc."
477770,Milestone S.r.l.
1277930,NekoNyan Ltd.
1277930,HIKARI FIELD
602320,Flazm
602320,META Publishing
1293180,HypeTrain Digital
1689500,Dire Wolf
1517850,Oppai Games
1881200,UNDEAD BATTERY
250180,SNK CORPORATION
968250,Iceberg Interactive
873840,Aerosoft GmbH
715400,Ravenage Games
715400,2P Games
821250,Stray Fawn Publishing
1649010,505 Games Official
904960,Cinematography Database
501080,Misc Games
430210,"Pentadimensional Games, SL"
600480,Twice Circled
1611430,SOFTSTAR ENTERTAINMENT
1611430,Gamera Games
2303350,Assemble Entertainment
871540,Mash Games
1206610,Flashbulb
491950,Osmotic Studios
2230650,CreSpirit
2230650,Neverland Entertainment
1166290,Placeholder Gameworks
1166290,Hawthorn Games
2967990,Dovetail Games - TSW
1682970,Louis Rochette
1793250,Mango Party
1793250,Mango Party News
387340,Idea Factory International
266410,iRacing.com Motorsport Simulations
266410,iRacing
1473350,(Myco)
1712350,Cyan Worlds Inc
1364210,Aerosoft GmbH
487720,Playway S.A.
1949030,Frogwares
1546400,Passion Republic Games
1104330,Dionic Software
221020,SMP
391730,Butterscotch Shenanigans
1933650,Kagura Games
1566390,Eroge Japan
400940,Neat Corporation
931500,AQUASTYLE
1574260,DreadXP
1216320,Nezon Production
1538570,Overseer Games
1042800,NeocoreGames
280220,Knuckle Cracker
1939970,PLAION
1501610,HypeTrain Digital
597760,Neon Doctrine
1055540,adamgryu
1786790,Kagura Games
525510,Rogueside
2244130,Cassel Games
1029890,Bloober Team SA
1029890,NA Publishing
1963570,Marvelous Europe
1963570,XSEED Games
2307350,CM Games
1977170,DON'T NOD
1040230,Maschinen-Mensch
523650,Movie Games S.A.
417290,SeithCG
840140,方块游戏(CubeGame)
2338140,Idea Factory International
855740,Ragged Games
855740,PlayWay S.A.
364420,SmashGames
313630,Teotl Studios
1874170,FoamPunch
2342950,Archmage Games Studio
1140270,Beautiful Glitch
733790,No More Robots
1956800,IndieArk
248310,GalaxyTrail
794800,Marmalade Game Studio Ltd
1039890,D3PUBLISHER
1898290,Thunderful Publishing
871530,Games Operators
871530,PlayWay S.A.
317820,Gambrinous
270450,Erik Asmussen
1608230,Thunderful Publishing
246090,Double Fine Productions
499660,indie.io
722180,Candymakers
329970,Electric Succubi
1079260,Laumania ApS
2744150,Master Entertainment
2744150,LGD Gaming
47400,FireFly Studios
510500,Hesketh Studios Ltd
648410,Iron Tower Studio
494150,Sealost Interactive LLC
2666510,Mister Morris Games
1694420,WinterSpring Games
485460,Stoic Studio
990050,Idea Factory International
809140,Lion's Shade
1710580,Milestone S.r.l.
367270,Strangely Interactive Ltd
503580,Stress Level Zero
398850,Fishing Cactus
398850,PID Games
254320,Misfits Attic
2095300,ALT Lab
1735700,Spiral Up Games
394970,Hopoo Games
340150,Halfbus
347830,Idea Factory International
251990,Hanako Games
893850,Application Systems Heidelberg
288160,Fireproof Games
1075740,Goblinz Publishing
1075740,Maple Whispering Limited
1590910,Fulqrum Publishing
1570330,Wandering Wizard
1570330,Snail Games USA
1645820,PlaySurrounDead
1173400,Critical Bliss
1676130,SuperGG.com
1896700,Studio Drydock Pty Ltd
880950,HIKARI FIELD
552280,HIKARI FIELD
461430,FlipSwitch Games
306660,Game-Labs
586200,"Capcom U.S.A, Inc."
732050,Voxel Tycoon
21980,Techland Publishing
1599330,Kwalee
1372530,KishMish Games
1282210,Rayark International Limited
1154810,Team17 Digital
432350,Matt Roszak
2708450,Cozy Cabin Studios
484900,Team17 Digital Ltd
1150590,Adult Swim Games
320040,Kitfox Games
1324530,Rogueside
1080020,Gaming Factory
1080020,Ultimate Games S.A.
1051690,Blazing Bit Games
1410640,Microids
314410,Rake in Grass
1974520,YellowDuckWorks
1260520,Patrick Traynor
351710,Idea Factory
351710,Idea Factory International
2291760,Flipline Studios
1167140,Ravenscourt
1451480,That Fish
1451480,That Other Fish
205650,Frogwares
288080,D-Dub Software
288080,Shady Corner Games
979640,Halcyon Winds
414740,Starbreeze Entertainment
426000,HuniePot
251130,Behold Studios
2138610,"NIS America, Inc."
941460,Crafting Legends
247020,Vertigo Gaming Inc.
1119980,Maximum Entertainment
322110,Batterystaple Games
761620,Alawar
456750,Fireproof Games
1604000,Nikita Kryukov
359310,Shiro Unlimited
521150,The Quadsphere
464350,"Screeps, LLC"
2194530,Bone Nail
999020,"CAPCOM CO., LTD."
1201230,2P Games
1862520,Studio Amateur
2161440,bilibili
604240,Megastorm Games
1566200,Excellent Rectangle
207690,Amanita Design
70300,Terry Cavanagh
208670,Gaijin Entertainment Corporation
1243850,Lowbirth Games
690530,Chongming Studio
1025600,Ed Del Castillo
315460,Gaddy Games
824600,Spytihněv
2201710,Merlion Games
2201710,ETime Studio
3330,"PopCap Games, Inc."
3330,Electronic Arts
2068280,Noxfall Studios
58610,Eugen Systems
2318310,SBN3
2318310,Wrath Club
253840,WayForward
1333200,Riot Forge
3020,Techland Publishing
992640,Mad Head Games
1757490,Mango Party
1757490,LewdLoco
1757490,Mango Party News
1127980,704 Games Company
790740,Other Tales Interactive
1334040,"Beijing Litchi Culture Media Co., Ltd."
421120,Amanita Design
427250,Petroglyph
2961880,EXPERIMENT ONE
2696050,072 Project
1036240,Merge Games
1494810,Nikola Todorovic
582270,David OReilly
582270,PLAYISM (Japan)
955560,MangaGamer
1292040,Joy Way
488310,For Fun Labs
2703850,MLMEDIA
1458100,Spry Fox LLC
1999360,turbolento games
315810,MangaGamer
315810,Sunflower Ocean
282800,Fruitbat Factory
235380,Nival
2134770,Thunderful Publishing
1010750,Atari
853770,Balloon Moose Games
658850,Alawar
1902710,INDIECN
1968840,Critical Bliss
2597080,Leap Studio
1155970,Assemble Entertainment
1538970,Maximum Entertainment
1274600,Playstack
1963040,FunYoo Games
1125240,Eric Thullen
746930,"Orbus Online, LLC"
221810,Double Fine Productions
1411740,RockGame S.A.
275100,Might and Delight
1008020,NLT Media
552590,Tequila Works
253430,DigitalDNA Games LLC
920690,Freejam
2111190,Epopeia Games
2111190,HAMMER95
1715280,Iceberg Interactive
1745510,KIRA LLC
1745510,CRITICAL REFLEX
1443200,SBN3
553520,N3V Games
45300,Gaijin Entertainment
2113850,Mooncube Games
2499470,Lance Games
1802870,Momentum Games
2067050,Maximum Entertainment
1457220,Grizzly Gamer
237890,Ghostlight LTD
1135300,Fulqrum Publishing
1135300,Prime Matter
1135300,方块游戏 (China)
1683430,Alice Publication
2067920,iolaCorp Studio
1683150,Giraffe Lab LLC
587430,Schell Games
1587130,Hyperstrange
1592280,Altered Orbit Studios
2365810,rittzler
1668690,PINIX
1668690,IndieArk
1812090,iam8bit Presents
1812090,Skybound Games
1108590,United Label
1108590,CI Games
1202200,Maximum Entertainment
1560250,Sandstorm Studios Inc.
439190,Spearhead Games
343860,Fullbright
260750,HandyGames
2321210,Xinyuan Studio
1075190,Twin Sails Interactive
688130,Hendrik Felix Pohl
1380070,Biggus Diccus Games
1078350,Kagura Games
1722860,Dire Wolf
1307580,Something We Made
1307580,popagenda
345820,WayForward
698640,Fulqrum Publishing
850320,Coatsink
870200,"Jundroo, LLC"
1191630,WayForward
1897120,Alice Publication
1897120,Connection
774791,Infogrames
1586800,Playtonic Friends
1437880,"USERJOY Technology Co.,Ltd."
270130,Cloudhead Games Ltd.
1570010,Frontier Foundry
785790,Triband
2231010,ViNovella Games
1203630,WSS playground
1203630,PLAYISM
1264670,Phoenix Games
1196310,"SmiteWorks USA, LLC"
220780,Bithell Games
466300,Beamdog
2313330,Payload Studios
2313330,4Divinity
1481080,JAST USA
405640,Daniel Mullins Games
691690,AurumDust
691690,WhisperGames
1947500,Skydance Interactive
2351560,Breaker Games
2351560,Kepler Ghost
1060230,Majic Jungle
718560,The Knights of Unity
221640,Terry Cavanagh
779290,Fulqrum Publishing
1205950,TinyHat Studios
1042780,Kongregate
2176130,FeelThere
1552550,Konami Digital Entertainment
2331330,PQube
2331330,Gamera Games
466630,Skookum Arts
720560,Glass Heart Games
767390,Bigmoon Entertainment
767390,Ravenscourt
246110,Double Fine Productions
383840,Stray Fawn Publishing
383840,WhisperGames
470260,Ocelot Society
1215390,VDimension
1215390,Yodo1 Ltd.
221540,Hidden Path Entertainment
221540,505 Games
1160220,Fellow Traveller
1310990,Seikei Production
909320,Squeaky Wheel Studio Inc
569860,Terrible Toybox
238240,Reverb Triple XP
371200,"Massive Damage, Inc."
727130,Isolated Games
799640,maJAJa
1440440,Skunkape Games
405830,Nightdive Studios
3036080,Patates Games
407330,Winged Cloud
1665190,Beautiful Glitch
589590,SmashGames
227160,Badland Studio
2190220,Alliance Arts
422810,Conatus Creative Inc.
535480,Thunder Lotus Games
201510,Strategy First
522470,Blue Brain Games
566860,Wolfdog Interactive
104900,DANKIE
216910,Cyanide Studio
216910,Nacon
1120810,Wildfire Game（无锡野火数字科技有限公司）
345660,Milestone S.r.l.
282560,Atari
282560,RCTO Productions
1374840,indie.io
828070,Kagura Games
412880,SA Industry
318220,Excalibur Publishing
1151450,DMM GAMES
1151450,Shiravune
829660,Porcelain Fortress
246760,Aterdux Entertainment
1227780,Echo Entertainment
1129310,Wolfire Games
849100,Green Man Gaming Publishing
849100,Movie Games S.A.
1055430,eGames.com
1620340,MDickie
1718870,Team Curiosity ✦
285330,Atari
2075070,troy_en
1179580,BINGOBELL
467660,VRWERX
2418520,Milkstone Studios
552080,Ionized Studios
834740,Iceberg Interactive
2486740,Bonus Stage Publishing
2497920,Pontypants
730390,Nodding Heads Games
1040420,indie.io
1040420,Maple Whispering Limited
1639990,Lewdlab
98800,"Gaslamp Games, Inc."
1139940,AtomTeam
1278540,Asteroid Game Studio
378610,Blue Isle Publishing
380220,Stress Level Zero
313740,Winged Cloud
262940,Revolution Software Ltd
1807080,LostOneTeam
400080,Behold Studios
1863670,Faerin Games
1120320,Live Motion Games
1120320,Frozen Way
1120320,Frozen District
1233880,"NIS America, Inc."
765810,Secret Mode
1037020,Dear Villagers
1263370,DSGame
55040,Blendo Games
1477810,Critical Bliss
1477810,Mango Party
368370,Sam Barlow
1794470,L7team
702050,JAST USA
702050,Kagura Games (Chinese Localization)
253750,TREASURE
2816950,RAYKA STUDIO
2816950,NPC Entertainment
2458560,Clapperheads
2458560,Playworks
418180,HeroCraft PC
587260,Aksys Games
115100,Double Fine Productions
2020710,Pretty Soon
2020710,IndieArk
823910,Critical Bliss
1786200,Blaze Worlds
1514840,Appnori Inc.
107200,MinMax Games Ltd.
843390,Zulubo Productions
1402110,Studio Sai
1402110,Kepler Ghost
415590,Holospark
209540,Born Ready Games
1571100,Flamebait Games
611160,Nordic Trolls
1122050,WSS playground
1122050,PLAYISM
982290,indie.io
1574240,DreadXP
1536090,indie.io
802890,aNCHOR Inc.
310790,Sierra
310790,Activision
310790,Aspyr (Linux)
2069640,Jun Takahashi
1282590,Dovetail Games - TSW
844260,Games Operators
844260,Modus Games
846110,yeo
1749750,"NIS America, Inc."
804490,Survios
1022310,Steel Sky Productions
330390,"GungHo Online Entertainment America, Inc."
1508570,Dieselmine
1397390,jorgen games Ltd
249990,BetaDwarf
381120,Excalibur Publishing
2173800,Classy Lemon
1996010,SFB Games
2719030,Cr3 Studio
1149440,"INTI CREATES CO., LTD."
385800,Sekai Project
1308700,Game*Spark Publishing
1677310,Armor Games Studios
363930,Headup
1684930,3D Realms
312200,"Bit Kid, Inc."
1127700,XD
1849900,Innersloth
496810,Idea Factory International
1654660,Fireplace Games
1654660,Kepler Ghost
294810,"H2 Interactive Co., Ltd."
1157220,Nepos Games
1913370,VECTOR INTERACTIVE
598060,Damian Schloter
1713810,Star Drifters
1713810,Surefire.Games
994220,Tinogames Inc.
1634860,SoulGame Studio
1634860,IndieArk
645730,tri-Ace
782250,Sad Panda Studios
1589120,Crytivo
2084000,Goblinz Publishing
2084000,Gamera Games
1499120,Schell Games
40950,FireFly Studios
968970,Toplitz Productions
405820,Nightdive Studios
222420,SNK CORPORATION
354380,Ubisoft Entertainment
1111460,NVLMaker
1952250,D3PUBLISHER
39800,DiezelPower
914010,Live Motion Games
914010,Frozen Way
914010,PlayWay S.A.
914010,Frozen District
588040,WMY Studio
588040,PLAYISM
789760,Studio Nanafushi
257170,Northway Games
2290000,Stray Fawn Publishing
2290000,INSTINCT3
1202900,ustwo games
283160,"Marauder Interactive, LLC"
775900,Milestone S.r.l.
1486630,HypeTrain Digital
97000,Murudai
431600,Reiza Studios
1354830,indie.io
2195120,CULT Games
2195120,Prideful Sloth
386620,Vertigo Gaming Inc.
247660,Rising Star Games
1920480,WayForward
1920480,Arc System Works
711540,Megagon Industries
1894430,Gaddy Games
1201270,Toge Productions
411960,Krome Studios
334540,Space Bullet Dynamics Corporation
280720,Serious Bros.
726830,Owlchemy Labs
1750770,"Wx3 Labs, LLC"
868520,"NIS America, Inc."
1191120,Vile Monarch
1191120,Spiral Up Games
638510,Michele Pirovano
326480,MoeNovel
1590730,xRed Games
1730590,Playstack
205910,Black Pants Studio
1022980,Kitfox Games
1817800,HandyGames
2658450,"DRAGAMI GAMES, LTD."
2126680,Bear in the Night
1196630,PQube
1196630,VEWO Interactive Inc.
327860,Lavaboots Studios
1016960,Idea Factory International
296710,Junkfish Limited
208520,Kalypso Media Digital
826940,Wales Interactive
1096410,Dear Villagers
528550,The Munky
310510,NeocoreGames
3320,"PopCap Games, Inc."
3320,Electronic Arts
2544720,HappyCreator
2511500,Illwinter Game Design
1194930,Light Up Games
1450830,Baggy Cat Ltd.
365160,Parabole
365160,Ravenscourt
1436990,Teneke Kafalar
296490,Armor Games Studios
2459550,ReficGames
571310,Image & Form Games
1305420,Wankil Studio
716710,"SUNFISH Co., Ltd."
1823600,Eversim
534550,DrinkBox Studios
1345890,Frontier Foundry
1534980,Longplay Studios
511740,PQube
605230,Loading Home
422970,Sorath
2965660,DESPERATE MEASURES
1100260,Iceberg Interactive
467520,Eversim
320140,Funselektor Labs Inc.
208750,Alientrap
404540,Housemarque
1364290,High Brazil Studio
2228280,5PM Studio
1968730,OptizOnion
1815570,Yogscast Games
1181830,David Kaleta
269790,Digital Happiness
269170,Perilous Orbit
2218400,Gamersky Games
2218400,2P Games
1096570,🚀 Raiser Games
1967510,Afterburn
525700,"NIS America, Inc."
70600,Team17 Digital Ltd
1043390,Pixel Forest Games
222440,SNK CORPORATION
1715730,Twisted Corridor 👻
867290,Klabater
1101360,Maximum Entertainment
1101360,3goo
