steamId,Accounting,Action,Adventure,Animation & Modeling,Audio Production,Casual,Design & Illustration,Early Access,Education,Game Development,Indie,Massively Multiplayer,RPG,Racing,Simulation,Software Training,Sports,Strategy,Utilities,Video Production
2251030,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2251040,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2251120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2251240,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
2251280,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2251340,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2251380,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2251450,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2251510,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2251580,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2251620,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2251680,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2252070,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2252180,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2252530,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0
225260,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2252680,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0
2252760,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2252790,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225280,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2252850,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2252960,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2253110,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2253290,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2253510,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
225360,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2253650,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2253710,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2253730,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2253880,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2253910,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2253940,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2253970,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2254060,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2254430,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
2254710,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2254860,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2254890,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
2254910,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2255120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2255420,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2255480,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2255970,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2256100,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2256110,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2256230,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2256280,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2256360,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2256420,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2256430,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2256440,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2256600,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2256780,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2256790,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2256810,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2256990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2257050,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2257060,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2257070,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2257290,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2257400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2257410,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
2257450,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2257460,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2257510,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2257650,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2257720,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2257840,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2258010,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2258180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2258290,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2258350,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2258530,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2258580,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2258590,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2258770,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2258910,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2258940,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2259210,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2259640,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2259690,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2260030,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2260420,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2260530,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2260560,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22610,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226100,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2261050,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2261090,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2261130,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226120,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2261240,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2261350,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
2261650,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2261660,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2262010,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2262040,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2262080,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
2262110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2262220,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2262240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2262320,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2262610,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2262770,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
226280,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2262930,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2262980,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2262990,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2263390,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
2263560,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0
2263570,0,2,2,0,0,2,0,0,0,0,2,0,2,0,2,0,2,2,0,0
2263920,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2263980,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
2264020,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2264050,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2264090,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2264140,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2264310,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2264460,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2264580,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2264730,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2264880,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22650,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2265010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2265040,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2265180,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2265210,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2265310,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2265440,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2266020,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
226620,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2266320,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
22670,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2267040,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2267290,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2267370,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226740,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
2267590,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
226780,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
226820,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2268470,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2268560,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
226860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2269220,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2269230,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2269320,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2269460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
226960,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
227000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2270020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2270210,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
2270350,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0
2270520,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2270530,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
227060,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
2270600,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2270640,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2270750,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
227080,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2270930,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
2270980,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2271000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2271030,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2271100,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2271160,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2271170,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2271180,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2271190,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2271380,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2271560,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
227160,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2271750,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2271940,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2271980,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227200,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2272050,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2272250,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2272400,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2272560,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2272770,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2273420,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2273430,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
227380,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2273880,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2274110,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2274340,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2274460,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2274480,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2274510,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2274530,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2274560,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2274580,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2274700,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2274820,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2274860,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
2274980,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2275020,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2275560,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
227560,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2275710,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
227580,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2276060,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
2276110,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0
2276740,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2276830,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2276850,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2276930,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2277000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2277300,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2277310,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2277320,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2277410,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2277490,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2277500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2277510,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2277720,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2277770,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2277840,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2277910,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
227800,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2278010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2278120,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0
2278130,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0
2278220,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
227860,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2278630,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2278640,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2278780,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2278790,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2278830,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
2278910,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2278920,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2279060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2279310,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2279330,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2279350,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2279560,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2279600,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2280,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2280060,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
2280320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2280370,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2280390,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
2280490,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2280520,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2280540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2280570,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2280580,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2280630,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2280640,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2280910,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2281040,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2281130,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2281360,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2281410,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
2281480,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2281540,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2281650,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2281820,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2281870,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2281940,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2282310,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2282330,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2282480,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
228260,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2282740,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228280,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2283050,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2283170,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228320,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2283200,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
2283240,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0
2283310,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2283380,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2283460,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
228360,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2283690,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2283710,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2283780,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2283860,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2283880,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2284100,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
2284240,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2284310,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
228440,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2284800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2285120,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0
2285140,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2285150,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0
2285320,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2285330,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2285340,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2285350,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2285570,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2285630,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
2285650,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2285820,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2285860,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2285980,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2286390,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2286450,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2286770,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2286780,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
2286790,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
2286940,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2286960,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2287060,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
2287520,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2287560,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2287600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2287650,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2287960,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2287970,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2287980,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
